week_end_date,SampleLocation,case_7d_avg
2023-02-26,MA_Picton,1
2023-02-26,MW_Dannevirke,0
2023-02-26,MW_Feilding,1
2023-02-26,MW_Levin,2
2023-02-26,MW_Pahiatua,0
2023-02-26,MW_PalmerstonNorth,48
2023-02-26,MW_Taumarunui,0
2023-02-26,MW_Whanganui,23
2023-02-26,MW_Woodville,0
2023-02-26,NE_BellIsland,13
2023-02-26,NE_Nelson,26
2023-02-26,NO_Dargaville,1
2023-02-26,NO_Kaikohe,0
2023-02-26,NO_Kaitaia,1
2023-02-26,NO_Kerikeri,0
2023-02-26,NO_Paihia,1
2023-02-26,NO_Ruakaka,0
2023-02-26,NO_Whangarei,30
2023-02-26,OT_Alexandra,0
2023-02-26,OT_Balclutha,1
2023-02-26,OT_Cromwell,1
2023-02-26,OT_DunedinTahuna,80
2023-02-26,OT_GreenIsland,59
2023-02-26,OT_Mosgiel,59
2023-02-26,OT_Oamaru,6
2023-02-26,OT_Queenstown,5
2023-02-26,OT_Wanaka,1
2023-02-26,SO_Bluff,0
2023-02-26,SO_Gore,2
2023-02-26,SO_Invercargill,18
2023-02-26,TK_Eltham,1
2023-02-26,TK_Hawera,1
2023-02-26,TK_NewPlymouth,21
2023-02-26,TK_Opunake,0
2023-02-26,TK_Stratford,0
2023-02-26,TS_Motueka,1
2023-02-26,WC_Greymouth,9
2023-02-26,WC_Hokitika,0
2023-02-26,WC_Reefton,0
2023-02-26,WG_Carterton,1
2023-02-26,WG_Featherston,0
2023-02-26,WG_Karori,4
2023-02-26,WG_Masterton,4
2023-02-26,WG_MoaPoint,59
2023-02-26,WG_Otaki,1
2023-02-26,WG_Paraparaumu,8
2023-02-26,WG_Porirua,29
2023-02-26,WG_Seaview,59
2023-02-26,WK_Cambridge,2
2023-02-26,WK_Hamilton,74
2023-02-26,WK_Otorohanga,1
2023-02-26,WK_Taupo,3
2023-02-26,WK_TeAwamutu,1
2023-02-26,WK_Tokoroa,0
2023-02-26,WK_Whitianga,0
2023-03-05,AU_ArmyBay,8
2023-03-05,AU_Beachlands,4
2023-03-05,AU_Eastern,203
2023-03-05,AU_Pukekohe,1
2023-03-05,AU_Rosedale,62
2023-03-05,AU_SouthWestern,17
2023-03-05,AU_Waiuku,0
2023-03-05,AU_Warkworth,1
2023-03-05,AU_Wellsford,0
2023-03-05,AU_Western,87
2023-03-05,BP_Katikati,0
2023-03-05,BP_Kawerau,0
2023-03-05,BP_Opotiki,1
2023-03-05,BP_Rotorua,29
2023-03-05,BP_Tauranga,37
2023-03-05,BP_TeMaunga,5
2023-03-05,BP_TePuke,0
2023-03-05,BP_Whakatane,1
2023-03-05,CA_Ashburton,8
2023-03-05,CA_Christchurch,305
2023-03-05,CA_Kaiapoi,0
2023-03-05,CA_Kaikoura,0
2023-03-05,CA_Leeston,1
2023-03-05,CA_Rangiora,1
2023-03-05,CA_Rolleston,2
2023-03-05,CA_Timaru,24
2023-03-05,CA_Woodend,0
2023-03-05,GI_Gisborne,7
2023-03-05,HB_Hastings,14
2023-03-05,HB_Napier,29
2023-03-05,HB_Waipukurau,1
2023-03-05,HB_Wairoa,1
2023-03-05,MA_Blenheim,10
2023-03-05,MA_Picton,1
2023-03-05,MW_Dannevirke,0
2023-03-05,MW_Eketahuna,0
2023-03-05,MW_Feilding,2
2023-03-05,MW_Levin,1
2023-03-05,MW_Pahiatua,0
2023-03-05,MW_PalmerstonNorth,52
2023-03-05,MW_Taumarunui,0
2023-03-05,MW_Whanganui,21
2023-03-05,NE_BellIsland,13
2023-03-05,NE_Nelson,33
2023-03-05,NO_Dargaville,0
2023-03-05,NO_Hikurangi,0
2023-03-05,NO_Kaikohe,0
2023-03-05,NO_Kaitaia,1
2023-03-05,NO_Mangawhai,1
2023-03-05,NO_Paihia,1
2023-03-05,NO_Ruakaka,0
2023-03-05,NO_Whangarei,27
2023-03-05,OT_Alexandra,2
2023-03-05,OT_Balclutha,1
2023-03-05,OT_Cromwell,1
2023-03-05,OT_DunedinTahuna,107
2023-03-05,OT_GreenIsland,73
2023-03-05,OT_Mosgiel,73
2023-03-05,OT_Oamaru,9
2023-03-05,OT_Queenstown,5
2023-03-05,OT_Wanaka,1
2023-03-05,SO_Gore,3
2023-03-05,SO_Invercargill,21
2023-03-05,TK_Eltham,1
2023-03-05,TK_Hawera,1
2023-03-05,TK_NewPlymouth,24
2023-03-05,TK_Opunake,0
2023-03-05,TK_Stratford,0
2023-03-05,TS_Motueka,2
2023-03-05,WC_Greymouth,15
2023-03-05,WC_Hokitika,1
2023-03-05,WC_Westport,0
2023-03-05,WG_Carterton,0
2023-03-05,WG_Greytown,1
2023-03-05,WG_Karori,7
2023-03-05,WG_Masterton,10
2023-03-05,WG_MoaPoint,74
2023-03-05,WG_Otaki,1
2023-03-05,WG_Paraparaumu,9
2023-03-05,WG_Porirua,22
2023-03-05,WG_Seaview,70
2023-03-05,WK_Cambridge,1
2023-03-05,WK_Hamilton,76
2023-03-05,WK_Ngatea,0
2023-03-05,WK_Otorohanga,0
2023-03-05,WK_Paeroa,0
2023-03-05,WK_Taupo,4
2023-03-05,WK_TeAwamutu,0
2023-03-05,WK_Thames,0
2023-03-05,WK_Tokoroa,1
2023-03-05,WK_Turangi,0
2023-03-05,WK_Whitianga,0
2023-03-12,AU_ArmyBay,8
2023-03-12,AU_Beachlands,3
2023-03-12,AU_Eastern,239
2023-03-12,AU_Helensville,1
2023-03-12,AU_Pukekohe,1
2023-03-12,AU_Rosedale,67
2023-03-12,AU_SouthWestern,23
2023-03-12,AU_Waiuku,1
2023-03-12,AU_Warkworth,0
2023-03-12,AU_Wellsford,1
2023-03-12,AU_Western,105
2023-03-12,BP_Katikati,0
2023-03-12,BP_Kawerau,2
2023-03-12,BP_Opotiki,0
2023-03-12,BP_Rotorua,28
2023-03-12,BP_Tauranga,37
2023-03-12,BP_TeMaunga,5
2023-03-12,BP_Whakatane,1
2023-03-12,CA_Ashburton,5
2023-03-12,CA_Christchurch,271
2023-03-12,CA_Kaiapoi,0
2023-03-12,CA_Leeston,0
2023-03-12,CA_Rangiora,1
2023-03-12,CA_Rolleston,2
2023-03-12,CA_Timaru,20
2023-03-12,CA_Woodend,0
2023-03-12,GI_Gisborne,9
2023-03-12,HB_Hastings,13
2023-03-12,HB_Napier,31
2023-03-12,HB_Waipawa,0
2023-03-12,HB_Waipukurau,0
2023-03-12,HB_Wairoa,0
2023-03-12,MA_Blenheim,12
2023-03-12,MA_Picton,0
2023-03-12,MW_Dannevirke,0
2023-03-12,MW_Feilding,1
2023-03-12,MW_Levin,1
2023-03-12,MW_Pahiatua,0
2023-03-12,MW_PalmerstonNorth,53
2023-03-12,MW_Taumarunui,0
2023-03-12,MW_Whanganui,21
2023-03-12,NE_BellIsland,13
2023-03-12,NE_Nelson,34
2023-03-12,NO_Ahipara,0
2023-03-12,NO_Dargaville,0
2023-03-12,NO_Kaikohe,0
2023-03-12,NO_Kaitaia,0
2023-03-12,NO_Kawakawa,0
2023-03-12,NO_Kerikeri,0
2023-03-12,NO_Mangawhai,0
2023-03-12,NO_Maungaturoto,0
2023-03-12,NO_Paihia,0
2023-03-12,NO_Ruakaka,0
2023-03-12,NO_Whangarei,26
2023-03-12,OT_Alexandra,2
2023-03-12,OT_Balclutha,1
2023-03-12,OT_Cromwell,2
2023-03-12,OT_DunedinTahuna,102
2023-03-12,OT_GreenIsland,71
2023-03-12,OT_Mosgiel,71
2023-03-12,OT_Oamaru,9
2023-03-12,OT_Queenstown,5
2023-03-12,OT_Wanaka,1
2023-03-12,SO_Gore,2
2023-03-12,SO_Invercargill,29
2023-03-12,TK_Eltham,1
2023-03-12,TK_Hawera,1
2023-03-12,TK_NewPlymouth,24
2023-03-12,TK_Opunake,0
2023-03-12,TK_Stratford,1
2023-03-12,TS_Motueka,1
2023-03-12,WC_Greymouth,13
2023-03-12,WC_Hokitika,1
2023-03-12,WC_Westport,0
2023-03-12,WG_Carterton,1
2023-03-12,WG_Greytown,0
2023-03-12,WG_Karori,6
2023-03-12,WG_Masterton,8
2023-03-12,WG_MoaPoint,63
2023-03-12,WG_Otaki,1
2023-03-12,WG_Paraparaumu,11
2023-03-12,WG_Porirua,27
2023-03-12,WG_Seaview,65
2023-03-12,WK_Cambridge,3
2023-03-12,WK_Hamilton,82
2023-03-12,WK_Ngatea,0
2023-03-12,WK_Paeroa,0
2023-03-12,WK_Taupo,3
2023-03-12,WK_TeAwamutu,1
2023-03-12,WK_Thames,0
2023-03-12,WK_Tokoroa,1
2023-03-12,WK_Turangi,0
2023-03-12,WK_Whangamata,0
2023-03-12,WK_Whitianga,0
2023-03-19,AU_ArmyBay,8
2023-03-19,AU_Beachlands,3
2023-03-19,AU_ClarksBeach,0
2023-03-19,AU_Eastern,246
2023-03-19,AU_Helensville,0
2023-03-19,AU_Pukekohe,1
2023-03-19,AU_Rosedale,68
2023-03-19,AU_SnellsAlgies,0
2023-03-19,AU_SouthWestern,21
2023-03-19,AU_Waiuku,1
2023-03-19,AU_Warkworth,0
2023-03-19,AU_Western,102
2023-03-19,BP_Katikati,0
2023-03-19,BP_Kawerau,2
2023-03-19,BP_Opotiki,0
2023-03-19,BP_Rotorua,26
2023-03-19,BP_Tauranga,37
2023-03-19,BP_TeMaunga,6
2023-03-19,BP_TePuke,1
2023-03-19,BP_Whakatane,1
2023-03-19,CA_Amberley,0
2023-03-19,CA_Ashburton,4
2023-03-19,CA_Christchurch,255
2023-03-19,CA_Kaiapoi,1
2023-03-19,CA_Kaikoura,0
2023-03-19,CA_Leeston,0
2023-03-19,CA_Rangiora,1
2023-03-19,CA_Rolleston,2
2023-03-19,CA_Timaru,23
2023-03-19,CA_Woodend,0
2023-03-19,GI_Gisborne,11
2023-03-19,HB_Hastings,11
2023-03-19,HB_Napier,25
2023-03-19,HB_Waipukurau,0
2023-03-19,HB_Wairoa,0
2023-03-19,MA_Blenheim,8
2023-03-19,MA_Picton,1
2023-03-19,MW_Dannevirke,0
2023-03-19,MW_Feilding,2
2023-03-19,MW_Levin,1
2023-03-19,MW_Pahiatua,0
2023-03-19,MW_PalmerstonNorth,42
2023-03-19,MW_Whanganui,16
2023-03-19,NE_BellIsland,15
2023-03-19,NE_Nelson,27
2023-03-19,NO_Dargaville,0
2023-03-19,NO_Kaikohe,0
2023-03-19,NO_Kaitaia,1
2023-03-19,NO_Kerikeri,0
2023-03-19,NO_Mangawhai,0
2023-03-19,NO_Maungaturoto,1
2023-03-19,NO_Paihia,0
2023-03-19,NO_Rawene,0
2023-03-19,NO_Ruakaka,0
2023-03-19,NO_Whangarei,31
2023-03-19,OT_Alexandra,2
2023-03-19,OT_Balclutha,0
2023-03-19,OT_Cromwell,2
2023-03-19,OT_DunedinTahuna,96
2023-03-19,OT_GreenIsland,73
2023-03-19,OT_Mosgiel,73
2023-03-19,OT_Oamaru,5
2023-03-19,OT_Queenstown,5
2023-03-19,OT_Wanaka,0
2023-03-19,SO_Bluff,0
2023-03-19,SO_Gore,1
2023-03-19,SO_Invercargill,30
2023-03-19,TK_Eltham,1
2023-03-19,TK_Hawera,1
2023-03-19,TK_NewPlymouth,35
2023-03-19,TK_Patea,0
2023-03-19,TK_Stratford,1
2023-03-19,TS_Motueka,1
2023-03-19,WC_Greymouth,17
2023-03-19,WC_Hokitika,1
2023-03-19,WC_Reefton,0
2023-03-19,WC_Westport,0
2023-03-19,WG_Carterton,1
2023-03-19,WG_Greytown,0
2023-03-19,WG_Karori,5
2023-03-19,WG_Masterton,5
2023-03-19,WG_MoaPoint,55
2023-03-19,WG_Otaki,1
2023-03-19,WG_Paraparaumu,9
2023-03-19,WG_Porirua,24
2023-03-19,WG_Seaview,67
2023-03-19,WK_Cambridge,1
2023-03-19,WK_Hamilton,77
2023-03-19,WK_Ngatea,0
2023-03-19,WK_Otorohanga,0
2023-03-19,WK_Paeroa,0
2023-03-19,WK_Taupo,3
2023-03-19,WK_TeAwamutu,1
2023-03-19,WK_Thames,0
2023-03-19,WK_Tokoroa,1
2023-03-19,WK_Turangi,0
2023-03-19,WK_Whitianga,0
2023-03-26,AU_ArmyBay,11
2023-03-26,AU_Beachlands,3
2023-03-26,AU_ClarksBeach,0
2023-03-26,AU_Eastern,238
2023-03-26,AU_Helensville,0
2023-03-26,AU_Pukekohe,1
2023-03-26,AU_Rosedale,66
2023-03-26,AU_SnellsAlgies,0
2023-03-26,AU_SouthWestern,22
2023-03-26,AU_Waiuku,1
2023-03-26,AU_Warkworth,2
2023-03-26,AU_Wellsford,0
2023-03-26,AU_Western,83
2023-03-26,BP_Katikati,1
2023-03-26,BP_Kawerau,1
2023-03-26,BP_Opotiki,0
2023-03-26,BP_Rotorua,26
2023-03-26,BP_Tauranga,42
2023-03-26,BP_TeMaunga,7
2023-03-26,BP_TePuke,0
2023-03-26,BP_Whakatane,2
2023-03-26,CA_Amberley,1
2023-03-26,CA_Ashburton,7
2023-03-26,CA_Christchurch,256
2023-03-26,CA_Kaiapoi,0
2023-03-26,CA_Kaikoura,0
2023-03-26,CA_Leeston,0
2023-03-26,CA_Rangiora,2
2023-03-26,CA_Rolleston,2
2023-03-26,CA_Timaru,18
2023-03-26,GI_Gisborne,10
2023-03-26,HB_Hastings,11
2023-03-26,HB_Napier,33
2023-03-26,HB_Wairoa,0
2023-03-26,MA_Blenheim,10
2023-03-26,MA_Picton,1
2023-03-26,MW_Dannevirke,0
2023-03-26,MW_Eketahuna,0
2023-03-26,MW_Feilding,0
2023-03-26,MW_Levin,1
2023-03-26,MW_Pahiatua,0
2023-03-26,MW_PalmerstonNorth,43
2023-03-26,MW_Taumarunui,0
2023-03-26,MW_Whanganui,15
2023-03-26,MW_Woodville,0
2023-03-26,NE_BellIsland,17
2023-03-26,NE_Nelson,30
2023-03-26,NO_Dargaville,0
2023-03-26,NO_Kawakawa,0
2023-03-26,NO_Mangawhai,0
2023-03-26,NO_Paihia,0
2023-03-26,NO_Rawene,0
2023-03-26,NO_Ruakaka,0
2023-03-26,NO_Whangarei,33
2023-03-26,OT_Alexandra,1
2023-03-26,OT_Balclutha,0
2023-03-26,OT_Cromwell,1
2023-03-26,OT_DunedinTahuna,99
2023-03-26,OT_GreenIsland,75
2023-03-26,OT_Mosgiel,75
2023-03-26,OT_Oamaru,4
2023-03-26,OT_Queenstown,6
2023-03-26,OT_Wanaka,2
2023-03-26,SO_Bluff,1
2023-03-26,SO_Gore,1
2023-03-26,SO_Invercargill,30
2023-03-26,TK_Eltham,1
2023-03-26,TK_Hawera,1
2023-03-26,TK_NewPlymouth,33
2023-03-26,TK_Opunake,0
2023-03-26,TK_Stratford,1
2023-03-26,TS_Motueka,0
2023-03-26,WC_Greymouth,15
2023-03-26,WC_Hokitika,1
2023-03-26,WC_Reefton,1
2023-03-26,WC_Westport,0
2023-03-26,WG_Carterton,1
2023-03-26,WG_Featherston,0
2023-03-26,WG_Greytown,0
2023-03-26,WG_Karori,5
2023-03-26,WG_Martinborough,0
2023-03-26,WG_Masterton,6
2023-03-26,WG_MoaPoint,57
2023-03-26,WG_Otaki,0
2023-03-26,WG_Paraparaumu,12
2023-03-26,WG_Porirua,20
2023-03-26,WG_Seaview,70
2023-03-26,WK_Cambridge,3
2023-03-26,WK_Hamilton,86
2023-03-26,WK_Otorohanga,0
2023-03-26,WK_Paeroa,0
2023-03-26,WK_Taupo,6
2023-03-26,WK_TeAwamutu,1
2023-03-26,WK_Thames,0
2023-03-26,WK_Tokoroa,0
2023-04-02,AU_ArmyBay,9
2023-04-02,AU_Beachlands,3
2023-04-02,AU_Eastern,242
2023-04-02,AU_Helensville,0
2023-04-02,AU_Pukekohe,2
2023-04-02,AU_Rosedale,66
2023-04-02,AU_SnellsAlgies,0
2023-04-02,AU_SouthWestern,26
2023-04-02,AU_Waiuku,0
2023-04-02,AU_Warkworth,1
2023-04-02,AU_Wellsford,0
2023-04-02,AU_Western,95
2023-04-02,BP_Katikati,0
2023-04-02,BP_Kawerau,0
2023-04-02,BP_Opotiki,0
2023-04-02,BP_Rotorua,23
2023-04-02,BP_Tauranga,43
2023-04-02,BP_TeMaunga,9
2023-04-02,BP_WaihiBeach,0
2023-04-02,BP_Whakatane,2
2023-04-02,CA_Amberley,0
2023-04-02,CA_Ashburton,9
2023-04-02,CA_Christchurch,293
2023-04-02,CA_Kaiapoi,1
2023-04-02,CA_Kaikoura,1
2023-04-02,CA_Leeston,0
2023-04-02,CA_Rangiora,0
2023-04-02,CA_Rolleston,2
2023-04-02,CA_Timaru,24
2023-04-02,GI_Gisborne,14
2023-04-02,HB_Hastings,11
2023-04-02,HB_Napier,26
2023-04-02,HB_Waipukurau,0
2023-04-02,HB_Wairoa,0
2023-04-02,MA_Blenheim,11
2023-04-02,MA_Picton,1
2023-04-02,MW_Dannevirke,0
2023-04-02,MW_Feilding,1
2023-04-02,MW_Levin,1
2023-04-02,MW_PalmerstonNorth,51
2023-04-02,MW_Taumarunui,1
2023-04-02,MW_Whanganui,18
2023-04-02,NE_BellIsland,18
2023-04-02,NE_Nelson,29
2023-04-02,NO_Ahipara,0
2023-04-02,NO_Dargaville,1
2023-04-02,NO_Kaikohe,0
2023-04-02,NO_Kaitaia,0
2023-04-02,NO_Kawakawa,0
2023-04-02,NO_Mangawhai,1
2023-04-02,NO_Maungaturoto,0
2023-04-02,NO_Paihia,0
2023-04-02,NO_Whangarei,32
2023-04-02,OT_Alexandra,1
2023-04-02,OT_Balclutha,0
2023-04-02,OT_Cromwell,2
2023-04-02,OT_DunedinTahuna,95
2023-04-02,OT_GreenIsland,76
2023-04-02,OT_Mosgiel,76
2023-04-02,OT_Oamaru,7
2023-04-02,OT_Queenstown,7
2023-04-02,OT_Wanaka,0
2023-04-02,SO_Gore,1
2023-04-02,SO_Invercargill,29
2023-04-02,TK_Eltham,2
2023-04-02,TK_Hawera,2
2023-04-02,TK_NewPlymouth,42
2023-04-02,TK_Opunake,0
2023-04-02,TK_Patea,0
2023-04-02,TK_Stratford,1
2023-04-02,TS_Motueka,1
2023-04-02,WC_Greymouth,20
2023-04-02,WC_Hokitika,1
2023-04-02,WC_Reefton,0
2023-04-02,WG_Carterton,1
2023-04-02,WG_Featherston,0
2023-04-02,WG_Karori,7
2023-04-02,WG_Martinborough,0
2023-04-02,WG_Masterton,4
2023-04-02,WG_MoaPoint,67
2023-04-02,WG_Otaki,1
2023-04-02,WG_Paraparaumu,12
2023-04-02,WG_Porirua,24
2023-04-02,WG_Seaview,73
2023-04-02,WK_Cambridge,4
2023-04-02,WK_Hamilton,99
2023-04-02,WK_Otorohanga,0
2023-04-02,WK_Paeroa,2
2023-04-02,WK_Taupo,7
2023-04-02,WK_TeAwamutu,1
2023-04-02,WK_Thames,0
2023-04-02,WK_Tokoroa,1
2023-04-02,WK_Whitianga,0
2023-04-09,AU_ArmyBay,11
2023-04-09,AU_Beachlands,3
2023-04-09,AU_ClarksBeach,0
2023-04-09,AU_Eastern,224
2023-04-09,AU_Pukekohe,2
2023-04-09,AU_Rosedale,67
2023-04-09,AU_SnellsAlgies,1
2023-04-09,AU_SouthWestern,22
2023-04-09,AU_Waiuku,0
2023-04-09,AU_Warkworth,0
2023-04-09,AU_Wellsford,1
2023-04-09,AU_Western,93
2023-04-09,BP_Kawerau,0
2023-04-09,BP_Opotiki,0
2023-04-09,BP_Rotorua,25
2023-04-09,BP_Tauranga,50
2023-04-09,BP_TeMaunga,8
2023-04-09,BP_TePuke,0
2023-04-09,BP_Whakatane,2
2023-04-09,CA_Amberley,0
2023-04-09,CA_Ashburton,7
2023-04-09,CA_Christchurch,278
2023-04-09,CA_Kaiapoi,0
2023-04-09,CA_Kaikoura,0
2023-04-09,CA_Leeston,1
2023-04-09,CA_Rangiora,2
2023-04-09,CA_Rolleston,3
2023-04-09,CA_Timaru,26
2023-04-09,CA_Woodend,1
2023-04-09,GI_Gisborne,17
2023-04-09,HB_Hastings,9
2023-04-09,HB_Napier,27
2023-04-09,HB_Waipukurau,0
2023-04-09,HB_Wairoa,0
2023-04-09,MA_Blenheim,12
2023-04-09,MA_Picton,1
2023-04-09,MW_Dannevirke,0
2023-04-09,MW_Feilding,1
2023-04-09,MW_Levin,2
2023-04-09,MW_Pahiatua,0
2023-04-09,MW_PalmerstonNorth,49
2023-04-09,MW_Taumarunui,0
2023-04-09,MW_Whanganui,17
2023-04-09,MW_Woodville,0
2023-04-09,NE_BellIsland,10
2023-04-09,NE_Nelson,36
2023-04-09,NO_Kaikohe,0
2023-04-09,NO_Kaitaia,0
2023-04-09,NO_Kerikeri,0
2023-04-09,NO_Mangawhai,1
2023-04-09,NO_Paihia,0
2023-04-09,NO_Ruakaka,0
2023-04-09,NO_Whangarei,34
2023-04-09,OT_Alexandra,2
2023-04-09,OT_Balclutha,0
2023-04-09,OT_Cromwell,1
2023-04-09,OT_DunedinTahuna,104
2023-04-09,OT_GreenIsland,80
2023-04-09,OT_Mosgiel,80
2023-04-09,OT_Oamaru,7
2023-04-09,OT_Queenstown,5
2023-04-09,OT_Wanaka,0
2023-04-09,SO_Gore,2
2023-04-09,SO_Invercargill,36
2023-04-09,TK_Eltham,2
2023-04-09,TK_Hawera,2
2023-04-09,TK_NewPlymouth,39
2023-04-09,TK_Opunake,0
2023-04-09,TK_Stratford,0
2023-04-09,TS_Motueka,2
2023-04-09,WC_Greymouth,15
2023-04-09,WC_Hokitika,0
2023-04-09,WC_Westport,0
2023-04-09,WG_Carterton,1
2023-04-09,WG_Greytown,0
2023-04-09,WG_Karori,7
2023-04-09,WG_Masterton,3
2023-04-09,WG_MoaPoint,64
2023-04-09,WG_Otaki,2
2023-04-09,WG_Paraparaumu,12
2023-04-09,WG_Porirua,29
2023-04-09,WG_Seaview,78
2023-04-09,WK_Cambridge,2
2023-04-09,WK_Hamilton,97
2023-04-09,WK_Otorohanga,0
2023-04-09,WK_Paeroa,1
2023-04-09,WK_Taupo,5
2023-04-09,WK_TeAwamutu,1
2023-04-09,WK_Thames,1
2023-04-09,WK_Tokoroa,0
2023-04-09,WK_Whangamata,0
2023-04-09,WK_Whitianga,0
2023-04-16,AU_ArmyBay,12
2023-04-16,AU_Beachlands,4
2023-04-16,AU_Eastern,244
2023-04-16,AU_Helensville,0
2023-04-16,AU_Pukekohe,3
2023-04-16,AU_Rosedale,74
2023-04-16,AU_SnellsAlgies,0
2023-04-16,AU_SouthWestern,28
2023-04-16,AU_Waiuku,1
2023-04-16,AU_Warkworth,1
2023-04-16,AU_Wellsford,0
2023-04-16,AU_Western,96
2023-04-16,BP_Katikati,0
2023-04-16,BP_Kawerau,1
2023-04-16,BP_Opotiki,0
2023-04-16,BP_Rotorua,27
2023-04-16,BP_Tauranga,61
2023-04-16,BP_TeMaunga,9
2023-04-16,BP_TePuke,0
2023-04-16,BP_Whakatane,3
2023-04-16,CA_Ashburton,6
2023-04-16,CA_Christchurch,346
2023-04-16,CA_Kaiapoi,1
2023-04-16,CA_Kaikoura,1
2023-04-16,CA_Leeston,1
2023-04-16,CA_Rangiora,2
2023-04-16,CA_Rolleston,3
2023-04-16,CA_Timaru,41
2023-04-16,CA_Woodend,0
2023-04-16,GI_Gisborne,15
2023-04-16,HB_Hastings,10
2023-04-16,HB_Napier,36
2023-04-16,HB_Waipawa,0
2023-04-16,HB_Wairoa,1
2023-04-16,MA_Blenheim,16
2023-04-16,MA_Picton,1
2023-04-16,MW_Dannevirke,1
2023-04-16,MW_Feilding,2
2023-04-16,MW_Levin,5
2023-04-16,MW_Pahiatua,0
2023-04-16,MW_PalmerstonNorth,62
2023-04-16,MW_Whanganui,21
2023-04-16,MW_Woodville,0
2023-04-16,NE_BellIsland,18
2023-04-16,NE_Nelson,32
2023-04-16,NO_Ahipara,0
2023-04-16,NO_Dargaville,0
2023-04-16,NO_Kaikohe,1
2023-04-16,NO_Kaitaia,1
2023-04-16,NO_Mangawhai,1
2023-04-16,NO_Paihia,0
2023-04-16,NO_Rawene,0
2023-04-16,NO_Ruakaka,0
2023-04-16,NO_Whangarei,49
2023-04-16,OT_Alexandra,3
2023-04-16,OT_Balclutha,1
2023-04-16,OT_Cromwell,3
2023-04-16,OT_DunedinTahuna,109
2023-04-16,OT_GreenIsland,86
2023-04-16,OT_Mosgiel,86
2023-04-16,OT_Oamaru,10
2023-04-16,OT_Queenstown,5
2023-04-16,OT_Wanaka,2
2023-04-16,SO_Bluff,0
2023-04-16,SO_Gore,2
2023-04-16,SO_Invercargill,34
2023-04-16,TK_Eltham,2
2023-04-16,TK_Hawera,2
2023-04-16,TK_NewPlymouth,51
2023-04-16,TK_Patea,0
2023-04-16,TK_Stratford,0
2023-04-16,TS_Motueka,1
2023-04-16,WC_Greymouth,14
2023-04-16,WC_Hokitika,0
2023-04-16,WC_Westport,0
2023-04-16,WG_Carterton,1
2023-04-16,WG_Featherston,0
2023-04-16,WG_Greytown,0
2023-04-16,WG_Karori,6
2023-04-16,WG_Masterton,7
2023-04-16,WG_MoaPoint,59
2023-04-16,WG_Otaki,1
2023-04-16,WG_Paraparaumu,12
2023-04-16,WG_Porirua,28
2023-04-16,WG_Seaview,95
2023-04-16,WK_Cambridge,5
2023-04-16,WK_Hamilton,136
2023-04-16,WK_Ngatea,0
2023-04-16,WK_Otorohanga,0
2023-04-16,WK_Paeroa,1
2023-04-16,WK_Taupo,8
2023-04-16,WK_TeAwamutu,1
2023-04-16,WK_Thames,0
2023-04-16,WK_Tokoroa,1
2023-04-16,WK_Turangi,0
2023-04-16,WK_Whitianga,1
2023-04-23,AU_ArmyBay,12
2023-04-23,AU_Beachlands,3
2023-04-23,AU_ClarksBeach,0
2023-04-23,AU_Eastern,251
2023-04-23,AU_Pukekohe,3
2023-04-23,AU_Rosedale,64
2023-04-23,AU_SouthWestern,29
2023-04-23,AU_Waiuku,1
2023-04-23,AU_Warkworth,1
2023-04-23,AU_Wellsford,0
2023-04-23,AU_Western,89
2023-04-23,BP_Katikati,0
2023-04-23,BP_Kawerau,1
2023-04-23,BP_Opotiki,0
2023-04-23,BP_Rotorua,35
2023-04-23,BP_Tauranga,56
2023-04-23,BP_TeMaunga,11
2023-04-23,BP_TePuke,1
2023-04-23,BP_Whakatane,3
2023-04-23,CA_Ashburton,4
2023-04-23,CA_Christchurch,289
2023-04-23,CA_Kaiapoi,1
2023-04-23,CA_Kaikoura,0
2023-04-23,CA_Leeston,0
2023-04-23,CA_Rangiora,1
2023-04-23,CA_Rolleston,3
2023-04-23,CA_Timaru,33
2023-04-23,CA_Woodend,0
2023-04-23,GI_Gisborne,14
2023-04-23,HB_Hastings,14
2023-04-23,HB_Napier,28
2023-04-23,HB_Wairoa,1
2023-04-23,MA_Blenheim,17
2023-04-23,MA_Picton,2
2023-04-23,MW_Dannevirke,0
2023-04-23,MW_Feilding,2
2023-04-23,MW_Levin,4
2023-04-23,MW_Pahiatua,0
2023-04-23,MW_PalmerstonNorth,53
2023-04-23,MW_Taumarunui,1
2023-04-23,MW_Whanganui,15
2023-04-23,MW_Woodville,1
2023-04-23,NE_BellIsland,15
2023-04-23,NE_Nelson,31
2023-04-23,NO_Dargaville,0
2023-04-23,NO_Hikurangi,0
2023-04-23,NO_Kaikohe,0
2023-04-23,NO_Kaitaia,1
2023-04-23,NO_Kawakawa,0
2023-04-23,NO_Kerikeri,0
2023-04-23,NO_Maungaturoto,0
2023-04-23,NO_Paihia,1
2023-04-23,NO_Ruakaka,0
2023-04-23,NO_Whangarei,42
2023-04-23,OT_Alexandra,1
2023-04-23,OT_Balclutha,0
2023-04-23,OT_Cromwell,1
2023-04-23,OT_DunedinTahuna,90
2023-04-23,OT_GreenIsland,65
2023-04-23,OT_Mosgiel,65
2023-04-23,OT_Oamaru,7
2023-04-23,OT_Queenstown,5
2023-04-23,OT_Wanaka,1
2023-04-23,SO_Bluff,0
